ID,SampleID,StartTimeUTC,EndTimeUTC,StartTimeLocal,EndTimeLocal,TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,Volume,Chamber,SetupID,a1,b1,c1,d1,e1,f1,a2,b2,c2,d2,e2,f2
4620,4678,2022-10-01 05:00:00,2022-10-01 06:00:00,2022-10-01 08:00:00,2022-10-01 09:00:00,273.97,4723.16,4775,2371,100,1,2404,2371,447.49,989.08,1,24,444.07067017116,-0.0361763582444627,0.000461519427468,-0.00000452560186489149,0.0000000173719890005957,-0.000000000021830436638122,445.574857503679,0.014585852344511,0.000114686787268931,-0.00000199726477071715,0.00000000795519043468724,-0.0000000000095037840100119
4621,4679,2022-10-01 06:00:00,2022-10-01 07:00:00,2022-10-01 09:00:00,2022-10-01 10:00:00,281.26,4815.14,4865,2510,100,1,2355,2510,446.94,989.72,2,24,436.842242556103,-0.00297078228824981,0.000324333087553842,-0.00000399314555306392,0.0000000161997651836289,-0.0000000000208040243820331,444.494819538177,0.0176291280613154,0.000141665544658189,-0.00000251780975443541,0.0000000105534278837345,-0.000000000013500088307335
4622,4680,2022-10-01 07:00:00,2022-10-01 08:00:00,2022-10-01 10:00:00,2022-10-01 11:00:00,293.99,5068.41,5118,2511,100,1,2607,2511,443.89,990.3,1,24,443.08192814614,-0.0238509569683217,0.000373992768032219,-0.00000391034198505022,0.0000000148112127037115,-0.0000000000180573312637305,443.934149173999,0.012647494190064,0.0000146457502011452,-0.00000143485756273868,0.00000000665965301579965,-0.00000000000836827111642172
4623,4681,2022-10-01 08:00:00,2022-10-01 09:00:00,2022-10-01 11:00:00,2022-10-01 12:00:00,259.11,4435.95,4478,2269,100,1,2209,2269,441.4,990.53,2,24,432.697711049384,-0.0195764563709463,0.000556300150386498,-0.00000516720968311139,0.000000018303582299646,-0.0000000000215494189815267,439.869016698512,0.0132232553893851,0.0000884407454227416,-0.00000167771035956081,0.00000000671272757732132,-0.00000000000792544724358428
4624,4682,2022-10-01 09:00:00,2022-10-01 10:00:00,2022-10-01 12:00:00,2022-10-01 13:00:00,297.13,5122.49,5176,2204,95,1,2972,2204,439.38,989.62,1,24,435.628669452235,-0.0248510334459508,0.000538964025125992,-0.00000552373799396298,0.0000000210394338209242,-0.0000000000263022848876283,438.986906186333,0.00819160195912052,0.000113237167600214,-0.0000018874496312858,0.00000000737755677049386,-0.0000000000086738049680709
4625,4683,2022-10-01 10:00:00,2022-10-01 11:00:00,2022-10-01 13:00:00,2022-10-01 14:00:00,274.69,4702.68,4748,1961,100,1,2787,1961,432.48,990.44,2,24,426.299028560458,-0.0116007735788666,0.000491029599638081,-0.00000483739830072099,0.0000000175017443765188,-0.0000000000209316619313782,432.455485102515,0.00257656298464757,0.000181922733373284,-0.00000216254944209211,0.00000000755966209045109,-0.00000000000825616643776394
4626,4684,2022-10-01 11:00:00,2022-10-01 12:00:00,2022-10-01 14:00:00,2022-10-01 15:00:00,211.68,3649.31,3685,1614,100,1,2071,1614,427.31,990.45,1,24,424.858669506692,-0.0222329160679562,0.000406132153293008,-0.00000414274992696458,0.0000000153666307569077,-0.0000000000184436720247638,426.444136179298,0.0201128589819756,-0.000147132209931262,0.0000000167972655688942,0.0000000020942589719603,-0.00000000000383334469544247
4627,4685,2022-10-01 12:00:00,2022-10-01 13:00:00,2022-10-01 15:00:00,2022-10-01 16:00:00,239.64,4102.66,4144,1840,100,1,2304,1840,421.54,990.13,2,24,415.125968235666,-0.0198873750141068,0.000596267071627966,-0.00000532842682946004,0.0000000180820219174259,-0.0000000000205359271730656,421.146352503655,0.00291515585314815,0.000248073686225306,-0.0000029045104325185,0.0000000104943680651564,-0.0000000000120907794028023
4628,4686,2022-10-01 13:00:00,2022-10-01 14:00:00,2022-10-01 16:00:00,2022-10-01 17:00:00,203.57,3509.62,3547,1478,100,1,2069,1478,417.8,989.4,1,24,414.546928263798,-0.0262284144146773,0.000517983100810743,-0.00000523346100867316,0.0000000196094692683493,-0.0000000000240969075723503,416.544834594831,0.00849324945687952,0.0000491298377890652,-0.00000106290699874497,0.00000000441911559917601,-0.00000000000515957993517954
4629,4687,2022-10-01 14:00:00,2022-10-01 15:00:00,2022-10-01 17:00:00,2022-10-01 18:00:00,244.05,4178.06,4217,2011,100,1,2206,2011,429.82,990.69,2,24,408.886137582059,-0.000271173177115508,0.000428882108838248,-0.00000418044030275652,0.0000000151321198858203,-0.000000000017742273059433,424.090969470862,0.0243603218199884,0.000216562830255556,-0.00000282012425705873,0.0000000110043917820288,-0.0000000000137526660640283
4630,4688,2022-10-01 15:00:00,2022-10-01 16:00:00,2022-10-01 18:00:00,2022-10-01 19:00:00,256.09,4414.92,4461,2184,100,1,2277,2184,443.71,989.64,1,24,428.173398033248,-0.0163844890173538,0.000656580421353789,-0.00000630938055224407,0.0000000229647751992015,-0.0000000000277377431416571,439.019249926222,0.0252178032774363,0.000109835696830859,-0.00000197012976155548,0.00000000821201194212396,-0.0000000000105400840350317
4631,4689,2022-10-01 16:00:00,2022-10-01 17:00:00,2022-10-01 19:00:00,2022-10-01 20:00:00,273.35,4679.84,4724,2439,100,1,2285,2439,454.48,990.61,2,24,435.874662670681,0.0121035641828538,0.000368813733235277,-0.0000037105207446386,0.0000000127912554692691,-0.0000000000141022840071642,451.073760650744,0.0185421921183525,0.000153572550070912,-0.00000243569428377023,0.0000000100515036891866,-0.0000000000128492851143745
4632,4690,2022-10-01 17:00:00,2022-10-01 18:00:00,2022-10-01 20:00:00,2022-10-01 21:00:00,391.48,6749.13,6822,3355,100,1,3467,3355,450.1,989.34,1,24,454.447759082131,-0.0243383325313849,0.000275863446645778,-0.00000347380625806936,0.0000000142460848811624,-0.0000000000182033992482268,451.42063379648,0.00382939876071688,0.0000547866961549546,-0.00000142815011987281,0.00000000588088599991218,-0.00000000000683165672463395
4633,4691,2022-10-01 18:00:00,2022-10-01 19:00:00,2022-10-01 21:00:00,2022-10-01 22:00:00,380.86,6520.28,6590,2584,95,1,4006,2584,435.96,989.47,2,24,439.5873306958,-0.0216619087022335,0.000279591379690004,-0.00000351174653194708,0.0000000141913320697765,-0.0000000000178234414635055,437.738976535738,-0.00390545001914955,0.000238234871984266,-0.00000328431730840657,0.0000000131550828832535,-0.000000000016480248770564
4634,4692,2022-10-01 19:00:00,2022-10-01 20:00:00,2022-10-01 22:00:00,2022-10-01 23:00:00,214.74,3702.17,3744,1183,100,1,2561,1183,421.49,988.88,1,24,430.80478089193,-0.052316341901522,0.000552133075169314,-0.00000538385090177012,0.0000000200268399153215,-0.0000000000243513697260986,423.113057063001,-0.00162394604249148,0.000111439884301294,-0.00000176840201441126,0.00000000695841495576328,-0.00000000000821947131598104
4635,4693,2022-10-01 20:00:00,2022-10-01 21:00:00,2022-10-01 23:00:00,2022-10-02 00:00:00,126.24,2161.22,2185,660,100,1,1525,660,412.21,989.11,2,24,408.46444071618,-0.0195895774383812,0.000437120051032813,-0.00000455090161908307,0.0000000169589453178788,-0.000000000020429205279188,411.527504301475,0.00668254878731583,0.000163582365766039,-0.0000025041011301904,0.0000000103898451475014,-0.0000000000133611512565329
4636,4694,2022-10-01 21:00:00,2022-10-01 22:00:00,2022-10-02 00:00:00,2022-10-02 01:00:00,131.38,2264.98,2290,655,100,1,1635,655,410.68,988.87,1,24,408.177359883004,-0.0328499467755228,0.000547485858914338,-0.00000527154299415675,0.0000000192006054453862,-0.0000000000229753139735033,409.35084415012,0.0192887867632646,-0.0000426698285680048,-0.00000105092670362802,0.00000000597187974069684,-0.00000000000835330153888996
4637,4695,2022-10-01 22:00:00,2022-10-01 23:00:00,2022-10-02 01:00:00,2022-10-02 02:00:00,121.38,2078.08,2099,504,100,1,1595,504,410.82,990.01,2,24,401.77917613577,-0.0138384432276181,0.000533813266888228,-0.00000540638861427305,0.0000000199829289704742,-0.0000000000242345753516768,408.911026940254,0.0212585682367401,-0.0000704549184453176,-0.000000402422316707703,0.00000000265376361612511,-0.00000000000354371706978587
4638,4696,2022-10-01 23:00:00,2022-10-02 00:00:00,2022-10-02 02:00:00,2022-10-02 03:00:00,116.6,2010.16,2032,401,100,1,1631,401,410.28,989.07,1,24,408.490734211013,-0.0345872749192695,0.000591608386141236,-0.0000061406634524622,0.0000000238315127289505,-0.0000000000302917285507929,409.141109226778,0.0173298741679413,-0.0000143221187857216,-0.00000127178393310141,0.00000000681535207449739,-0.0000000000096411576411363
4639,4697,2022-10-02 00:00:00,2022-10-02 01:00:00,2022-10-02 03:00:00,2022-10-02 04:00:00,106.05,1815.56,1835,382,100,1,1453,382,408.51,989.62,2,24,404.002414008116,-0.0171423296487175,0.000289710288931239,-0.00000322301363930377,0.0000000124494919156213,-0.0000000000150433860773716,407.236957940524,0.012949078859463,0.000125886108885987,-0.0000024489749274371,0.0000000106716915794319,-0.0000000000140111710635711
4640,4698,2022-10-02 01:00:00,2022-10-02 02:00:00,2022-10-02 04:00:00,2022-10-02 05:00:00,108.21,1865.47,1885,383,100,1,1502,383,407.55,989.4,1,24,407.946429561695,-0.0280498038205555,0.000299790453454019,-0.00000380065131017116,0.0000000160327535978805,-0.0000000000208634866110728,406.41025987405,0.0122669847785322,0.0000621445211771814,-0.00000166403668175719,0.00000000752417359946961,-0.00000000000983478960271332
4641,4699,2022-10-02 02:00:00,2022-10-02 03:00:00,2022-10-02 05:00:00,2022-10-02 06:00:00,86.9,1487.79,1503,337,100,1,1166,337,404.87,990.18,2,24,401.633315426092,-0.0250691651815649,0.000464716915593295,-0.00000484504022295169,0.0000000183978552792291,-0.0000000000226448607208017,403.822366079337,0.0105956502373141,0.000126474554697459,-0.00000227994111438313,0.00000000966971327752509,-0.0000000000123619534202122
4642,4700,2022-10-02 03:00:00,2022-10-02 04:00:00,2022-10-02 06:00:00,2022-10-02 07:00:00,88.01,1517.33,1534,253,100,1,1281,253,403.59,989.25,1,24,405.022882579515,-0.0295438103002228,0.000239151051350937,-0.00000332137096864526,0.0000000147525024590581,-0.0000000000198656938242618,402.355228240694,0.0158665169898418,0.0000460201933012612,-0.00000163325191110052,0.0000000073539402243575,-0.00000000000942644603510277
4643,4701,2022-10-02 04:00:00,2022-10-02 05:00:00,2022-10-02 07:00:00,2022-10-02 08:00:00,82.68,1415.44,1430,289,100,1,1141,289,403.38,989.51,2,24,399.455370795372,-0.0186117430478925,0.00022358552127297,-0.0000028193513577019,0.0000000118903987563842,-0.000000000015387450139317,402.193217395804,0.0051473570487166,0.000231720959951876,-0.00000278152260732506,0.000000010272783322934,-0.0000000000119784327737482
4644,4702,2022-10-02 05:00:00,2022-10-02 06:00:00,2022-10-02 08:00:00,2022-10-02 09:00:00,72.44,1248.85,1262,287,100,1,975,287,399.18,989.62,1,24,404.602127074383,-0.049883807988772,0.000591687736626522,-0.00000595313686357789,0.0000000224150469635087,-0.0000000000274467766533849,399.078940189457,0.00806162115693766,0.00008688177249868,-0.00000225174974388947,0.0000000107321732438482,-0.000000000014842592005355
4645,4703,2022-10-02 06:00:00,2022-10-02 07:00:00,2022-10-02 09:00:00,2022-10-02 10:00:00,86.1,1474.06,1489,310,100,1,1179,310,396.9,989.66,2,24,395.913674898838,-0.0241926873497061,0.000266545568188757,-0.00000326723672430116,0.0000000135161786824711,-0.0000000000173360716643603,395.940379439566,0.00454125718068438,0.000295393512301628,-0.00000367376553011476,0.0000000141359679779076,-0.0000000000173359021346257
4646,4704,2022-10-02 07:00:00,2022-10-02 08:00:00,2022-10-02 10:00:00,2022-10-02 11:00:00,105.58,1820.18,1840,307,100,1,1533,307,394.18,989.42,1,24,395.118629994055,-0.0408863989905702,0.000503591089978285,-0.00000519232368154647,0.0000000201557475371917,-0.0000000000254741641989772,392.905262987322,-0.0127939612192601,0.000550092405596407,-0.00000521873536488164,0.0000000186239272296553,-0.0000000000222005434154708
4647,4705,2022-10-02 08:00:00,2022-10-02 09:00:00,2022-10-02 11:00:00,2022-10-02 12:00:00,93.61,1602.66,1618,357,100,1,1261,357,396.35,990.61,2,24,388.410254277879,-0.0198168502504157,0.000466681139605268,-0.0000046628841749627,0.0000000175789548978098,-0.0000000000218240775445275,394.079447097318,0.0128864711924531,0.000233148821157692,-0.00000308881069555463,0.0000000117646513864846,-0.000000000014059899400548
4648,4706,2022-10-02 09:00:00,2022-10-02 10:00:00,2022-10-02 12:00:00,2022-10-02 13:00:00,120.45,2076.48,2100,534,100,1,1566,534,396.41,988.9,1,24,401.427867030798,-0.0508880351200408,0.000429472504367493,-0.00000425608744296691,0.0000000165550642346414,-0.000000000020857224989988,396.19712628114,0.00475400113146276,0.000190131656059221,-0.00000275148471673422,0.0000000111011071978347,-0.0000000000139314874377896
4649,4707,2022-10-02 10:00:00,2022-10-02 11:00:00,2022-10-02 13:00:00,2022-10-02 14:00:00,109.67,1877.53,1898,528,100,1,1370,528,394.57,988.98,2,24,393.642202436546,-0.0303824609213115,0.000246813163949689,-0.0000026414579509384,0.0000000105744167187302,-0.0000000000132292535948408,393.317975354646,0.0174092000829929,-0.0000231325145853489,-0.00000109265547809144,0.00000000589070251729141,-0.00000000000818764263514107
4650,4708,2022-10-02 11:00:00,2022-10-02 12:00:00,2022-10-02 14:00:00,2022-10-02 15:00:00,120.57,2078.67,2101,453,100,1,1648,453,393.73,989.5,1,24,397.251362372438,-0.0493249967488872,0.000470211904589253,-0.00000471769785461982,0.0000000183172363685412,-0.0000000000230036729533081,392.533297034991,0.0122431747336121,0.000143115503455436,-0.00000235341599894775,0.0000000094530208023387,-0.000000000011623567166639
4651,4709,2022-10-02 12:00:00,2022-10-02 13:00:00,2022-10-02 15:00:00,2022-10-02 16:00:00,102.99,1763.17,1782,404,100,1,1378,404,392.06,989.33,2,24,390.192605755037,-0.0232387466363982,0.000202634015890964,-0.00000235968622697695,0.00000000940846090649838,-0.0000000000114632078673713,390.659553919986,0.0208802526171407,0.0000474188807839485,-0.00000215725792321297,0.0000000101764350631008,-0.0000000000136191798376131
4652,4710,2022-10-02 13:00:00,2022-10-02 14:00:00,2022-10-02 16:00:00,2022-10-02 17:00:00,115.16,1985.4,2007,487,100,1,1520,487,395.52,989.05,1,24,395.818602789657,-0.0460989602259143,0.000493352036670533,-0.00000507634091483997,0.0000000200224308391811,-0.0000000000255689707546583,393.605045820894,0.0176319307830019,0.0000183197889286141,-0.00000163763745403385,0.00000000853503932625666,-0.0000000000121563243950041
4653,4711,2022-10-02 14:00:00,2022-10-02 15:00:00,2022-10-02 17:00:00,2022-10-02 18:00:00,140.96,2413.22,2437,750,100,1,1687,750,403.66,990.28,2,24,395.002158650649,-0.0328695869453274,0.000443321131141002,-0.00000430789057274736,0.0000000166949986649127,-0.0000000000210412478589861,399.825311708245,0.0162197442879106,0.000248088820658711,-0.0000030233049467935,0.0000000113486212078532,-0.0000000000136358687142919
4654,4712,2022-10-02 15:00:00,2022-10-02 16:00:00,2022-10-02 18:00:00,2022-10-02 19:00:00,177.07,3052.74,3085,1223,100,1,1862,1223,407.25,989.41,1,24,408.383756234376,-0.0457543087041158,0.000430953602620868,-0.00000400536481987977,0.0000000149603679252107,-0.0000000000182787591350606,405.633580184691,0.0239630400291367,-0.000126123825212484,-0.000000323924214239324,0.00000000347430343809274,-0.00000000000551720898037506
4655,4713,2022-10-02 16:00:00,2022-10-02 17:00:00,2022-10-02 19:00:00,2022-10-02 20:00:00,193.99,3321.11,3356,1155,100,1,2201,1155,407.2,989.64,2,24,405.172208201527,-0.0278499718942151,0.000300577666236943,-0.00000337147896025284,0.000000013577165047352,-0.0000000000172601429748125,405.573193455936,0.01376503574286,0.0000651962748943168,-0.0000015916646277318,0.00000000703541926729864,-0.00000000000911883605973346
4656,4714,2022-10-02 17:00:00,2022-10-02 18:00:00,2022-10-02 20:00:00,2022-10-02 21:00:00,221.5,3818.65,3861,1140,100,1,2721,1140,405.55,989.02,1,24,409.882059264943,-0.0368448327738184,0.000167674776335201,-0.00000273715732514347,0.000000013120045784334,-0.0000000000182524313363734,404.509565315807,0.0155765117249967,-0.0000789146043845154,-0.000000301352603651805,0.00000000255709896990146,-0.00000000000369046014253839
4657,4715,2022-10-02 18:00:00,2022-10-02 19:00:00,2022-10-02 21:00:00,2022-10-02 22:00:00,217.36,3721.16,3763,1103,100,1,2660,1103,405.24,988.86,2,24,403.725027704943,-0.0218214212999773,0.000145649886142405,-0.00000236345112895109,0.0000000107889631987069,-0.000000000014367583758172,403.79363507177,0.00663210374970329,0.000318357415996719,-0.00000420612928961479,0.0000000170371574317951,-0.0000000000219487240091895
4658,4716,2022-10-02 19:00:00,2022-10-02 20:00:00,2022-10-02 22:00:00,2022-10-02 23:00:00,195.23,3365.84,3404,978,100,1,2426,978,406.36,988.67,1,24,409.041463863937,-0.0435605580092365,0.00030986412749828,-0.0000036524276815398,0.0000000156344651742712,-0.0000000000208247411583613,404.480955958783,0.0253536862100579,-0.000122506253995065,-0.000000631980769182208,0.00000000533888850323945,-0.00000000000846729174963758
4659,4717,2022-10-02 20:00:00,2022-10-02 21:00:00,2022-10-02 23:00:00,2022-10-03 00:00:00,184.79,3163.68,3199,880,100,1,2319,880,407.38,988.85,2,24,404.899686920233,-0.0340753185852624,0.00037638038151964,-0.00000417626590561512,0.0000000170945113608212,-0.0000000000221591008896772,405.340773280143,0.0217406588609972,-0.000137979597564628,0.000000427208900613875,-0.00000000090709643390179,0.00000000000164266528134035
4660,4718,2022-10-02 21:00:00,2022-10-02 22:00:00,2022-10-03 00:00:00,2022-10-03 01:00:00,185.37,3195.79,3230,964,100,1,2266,964,410.48,989.32,1,24,410.569933732087,-0.0463064256745027,0.000492550021646866,-0.00000476334519526324,0.0000000181033910636167,-0.00000000002245267141359,408.749176893597,0.0141807797362626,0.0000363800354360564,-0.00000120212086865055,0.00000000524524921272004,-0.0000000000064022969653386
4661,4719,2022-10-02 22:00:00,2022-10-02 23:00:00,2022-10-03 01:00:00,2022-10-03 02:00:00,170.52,2919.37,2951,884,95,1,2067,884,413.13,989.35,2,24,407.715537837104,-0.0200492727577312,0.000151557468938098,-0.00000152906360938651,0.00000000572695388123834,-0.0000000000063531033217772,411.20370142861,0.00042518611145804,0.000367809383457527,-0.00000386048356038294,0.0000000141403746361787,-0.00000000001697969550496
4662,4720,2022-10-02 23:00:00,2022-10-03 00:00:00,2022-10-03 02:00:00,2022-10-03 03:00:00,187.6,3234.29,3272,850,100,1,2422,850,415.89,988.6,1,24,414.434438906681,-0.0426697308521636,0.000463356861927014,-0.00000467027432090096,0.000000018519127682909,-0.0000000000237565101078605,414.009211301397,0.0200270864791679,-0.0000231472127332314,-0.000001019659067608,0.0000000052748522432773,-0.00000000000699012948568337
4663,4721,2022-10-03 00:00:00,2022-10-03 01:00:00,2022-10-03 03:00:00,2022-10-03 04:00:00,166.34,2847.8,2880,740,100,1,2140,740,415.77,988.83,2,24,409.867627634822,-0.0150966869285601,0.000222689738118939,-0.00000265092016806878,0.0000000108621433250156,-0.0000000000137439854372272,414.171432773724,0.0137822503742725,0.00013339719593653,-0.00000247964119244173,0.0000000105764262269071,-0.0000000000135682598411498
4664,4722,2022-10-03 01:00:00,2022-10-03 02:00:00,2022-10-03 04:00:00,2022-10-03 05:00:00,158.57,2733.68,2764,557,100,1,2207,557,413.2,989.11,1,24,413.764038972201,-0.0328672564376702,0.00032342221762609,-0.00000353743159232673,0.0000000143469958763382,-0.0000000000184428336801688,412.413103286812,0.00053599603808459,0.000278843562574395,-0.00000314631890193925,0.0000000117715198163156,-0.0000000000142521946837815
4665,4723,2022-10-03 02:00:00,2022-10-03 03:00:00,2022-10-03 05:00:00,2022-10-03 06:00:00,153.58,2629.35,2658,542,100,1,2116,542,411.21,989.38,2,24,404.45727293835,-0.0122342440960454,0.000329575367572403,-0.00000374804452371478,0.0000000148745553290494,-0.0000000000187632990578855,410.130645992196,0.0117243588841953,0.00008602445013866,-0.00000154001516698336,0.00000000590456742480458,-0.0000000000067171388418048
4666,4724,2022-10-03 03:00:00,2022-10-03 04:00:00,2022-10-03 06:00:00,2022-10-03 07:00:00,145.76,2512.95,2542,604,100,1,1938,604,410.25,988.63,1,24,407.885250500859,-0.025240289433373,0.000379696250352145,-0.00000445819721066647,0.0000000183871859301908,-0.0000000000240478706934033,408.570689097182,0.0100708424563649,0.000142827833717543,-0.00000203225618828502,0.00000000787132807338483,-0.00000000000940020623940366
4667,4725,2022-10-03 04:00:00,2022-10-03 05:00:00,2022-10-03 07:00:00,2022-10-03 08:00:00,184.72,3162.45,3198,1081,100,1,2117,1081,412.49,988.93,2,24,401.775161112436,-0.0134524407096306,0.000439161001207065,-0.00000447065246363426,0.0000000169331525973338,-0.0000000000209828223553281,409.869235174946,0.0146878747574462,0.000186072052088548,-0.00000230184142715836,0.00000000797824947002865,-0.00000000000852473179805104
4668,4726,2022-10-03 05:00:00,2022-10-03 06:00:00,2022-10-03 08:00:00,2022-10-03 09:00:00,192.9,3325.58,3362,1048,100,1,2314,1048,413.15,989.16,1,24,408.481801348871,-0.0279797906829112,0.000634829396109174,-0.00000657087390930016,0.0000000252761710860074,-0.0000000000319915194902244,411.622169900397,-0.00394488865132534,0.000374087039776668,-0.00000365555473762655,0.0000000129827481531112,-0.0000000000152808956101741
4669,4727,2022-10-03 06:00:00,2022-10-03 07:00:00,2022-10-03 09:00:00,2022-10-03 10:00:00,194.87,3336.15,3373,985,100,1,2388,985,410.01,989.02,2,24,403.153993593305,-0.00521597562573819,0.000309213172261008,-0.00000433474042874195,0.0000000189053631296406,-0.0000000000255552704118747,408.902205826874,0.0135690976056516,0.0000730944132441403,-0.00000213715480459552,0.0000000101586550803465,-0.0000000000139220852062813
4670,4728,2022-10-03 07:00:00,2022-10-03 08:00:00,2022-10-03 10:00:00,2022-10-03 11:00:00,162.5,2801.54,2834,766,100,1,2068,766,406.95,988.71,1,24,405.398085879752,-0.0329272743539031,0.000565973437420577,-0.00000567863094219443,0.0000000216130009833199,-0.0000000000270800302197129,406.321253574762,0.00595493684459102,0.00010999553621271,-0.00000181102129808264,0.000000007443119561465,-0.00000000000913424405968483
4671,4729,2022-10-03 08:00:00,2022-10-03 09:00:00,2022-10-03 11:00:00,2022-10-03 12:00:00,127.88,2189.24,2213,693,100,1,1520,693,404.22,989.25,2,24,397.119400975156,-0.0117800488666503,0.000397333683456327,-0.0000042733811052522,0.0000000163164789883076,-0.0000000000201492107101836,402.747876625316,0.00801886171157362,0.000228960722316277,-0.00000268476409246858,0.00000000955820199480773,-0.0000000000108341891178904
4672,4730,2022-10-03 09:00:00,2022-10-03 10:00:00,2022-10-03 12:00:00,2022-10-03 13:00:00,117.78,2030.52,2054,674,100,1,1380,674,403.78,988.6,1,24,399.576360226637,-0.0170129523670532,0.000284496095447571,-0.00000304628999128933,0.0000000114667504688208,-0.0000000000136250234373036,402.145040814637,0.00762333417888063,0.000294399746926211,-0.0000035474198067958,0.0000000132734492700596,-0.0000000000158934227690384
