TimeStamp,DataID,DataID2,DeviceID,DeviceData
2022-10-15 12:17:29.807774,17251802,17311979,18,8.4 70 1001.7 3.2 0
2022-10-15 13:17:29.823171,17255462,17315579,18,8.8 72 1001.8 4 0
2022-10-15 14:17:30.256136,17259123,17319180,18,9.4 68 1001.6 3.8 0
2022-10-15 15:17:30.796759,17262783,17322780,18,9.7 65 1001.5 3.6 0
2022-10-15 16:17:30.789975,17266443,17326380,18,9.1 69 1001.5 3.7 0
2022-10-15 17:17:30.136571,17270103,17329980,18,8.5 70 1001.8 3.5 0
2022-10-15 18:17:30.598654,17273763,17333580,18,7.8 76 1002 3.9 0
2022-10-15 19:17:30.783881,17277424,17337181,18,7.6 77 1002.2 3.9 0
2022-10-15 20:17:30.841035,17281084,17340781,18,7.3 77 1002.4 3.6 0
2022-10-15 21:17:30.768391,17284744,17344381,18,7.2 75 1002.8 3.2 0
2022-10-15 22:17:30.783597,17288404,17347981,18,7 73 1003.1 2.5 0
2022-10-15 23:17:30.777103,17292064,17351581,18,6.5 73 1003.5 2 0
2022-10-16 00:17:30.770855,17295724,17355181,18,6.2 73 1003.8 1.8 0
2022-10-16 01:17:30.763039,17299384,17358781,18,5.9 74 1004.1 1.7 0
2022-10-16 02:17:30.778155,17303044,17362381,18,5.4 76 1004.3 1.6 0
2022-10-16 03:17:30.783202,17306704,17365981,18,4.8 79 1004.6 1.5 0
2022-10-16 04:17:30.784514,17310365,17369582,18,4.3 80 1004.9 1.3 0
2022-10-16 05:17:30.783612,17314025,17373182,18,4.2 81 1005.1 1.3 0
2022-10-16 06:17:30.765154,17317685,17376782,18,3.8 82 1005.3 1.1 0
2022-10-16 07:17:30.796961,17321345,17380382,18,3.4 84 1005.5 1 0
2022-10-16 08:17:30.768551,17325005,17383982,18,4.3 80 1005.7 1.3 0
2022-10-16 09:17:30.772017,17328665,17387582,18,5 79 1006 1.6 0
2022-10-16 10:17:30.768650,17332325,17391182,18,7.2 69 1006.2 2 0
2022-10-16 11:17:30.819504,17335985,17394782,18,9.4 64 1006.2 2.9 0
2022-10-16 12:17:30.782308,17339645,17398382,18,11.2 57 1006.1 3 0
2022-10-16 13:17:30.777799,17343305,17401982,18,11.7 50 1005.9 1.8 0
2022-10-16 14:17:30.275859,17346965,17405582,18,12 51 1005.8 2.4 0
2022-10-16 15:17:30.769618,17350625,17409182,18,11.9 51 1005.5 2.2 0
2022-10-16 16:17:30.805757,17354286,17412783,18,11.1 54 1005.4 2.3 0
2022-10-16 17:17:30.785232,17357946,17416383,18,10.3 57 1005.3 2.2 0
2022-10-16 18:17:30.780741,17361606,17419983,18,9.5 61 1005.3 2.4 0
2022-10-16 19:17:30.771388,17365266,17423583,18,9.3 60 1005.1 1.9 0
2022-10-16 20:17:30.795048,17368926,17427183,18,8.6 63 1005.2 2.1 0
2022-10-16 21:17:30.752990,17372586,17430783,18,7.8 66 1005.3 1.9 0
2022-10-16 22:17:30.754752,17376246,17434383,18,7.4 66 1005.1 1.7 0
2022-10-16 23:17:30.762558,17379906,17437983,18,7 67 1005 1.4 0
2022-10-17 00:17:30.762035,17383566,17441583,18,6.4 70 1004.9 1.4 0
2022-10-17 01:17:30.788158,17387227,17445184,18,6.1 71 1004.7 1.4 0
2022-10-17 02:17:30.773805,17390887,17448784,18,6 72 1004.5 1.3 0
2022-10-17 03:17:30.768164,17394547,17452384,18,6 72 1004.2 1.4 0
2022-10-17 04:17:30.755124,17398207,17455984,18,5.5 74 1003.3 1.3 0
2022-10-17 05:17:30.771772,17401867,17459584,18,5.4 74 1002.8 1.3 0
2022-10-17 06:17:30.748362,17405527,17463184,18,5.3 75 1002.2 1.4 0
2022-10-17 07:17:30.772022,17409187,17466784,18,5.3 76 1001.7 1.5 0
2022-10-17 08:17:30.761503,17412847,17470384,18,5.7 75 1001.1 1.7 0
2022-10-17 09:17:30.824269,17416507,17473984,18,6.5 72 1000.4 1.9 0
2022-10-17 10:17:30.760316,17420167,17477584,18,7.4 70 1000.3 2.5 0
2022-10-17 11:17:30.755267,17423827,17481184,18,6.7 80 999.7 3.6 0
2022-10-17 12:17:30.772138,17427487,17484784,18,6.5 90 999.7 5 0
2022-10-17 13:17:30.770338,17431148,17488385,18,6.5 94 999.1 5.7 0
2022-10-17 14:17:30.270573,17434807,17491984,18,6.8 93 998.5 5.9 0
2022-10-17 15:17:30.815262,17438468,17495585,18,6.9 97 998 6.5 0
2022-10-17 16:17:30.808278,17442128,17499185,18,7.3 97 998.8 6.9 0
2022-10-17 17:17:30.787084,17445786,17502783,18,7.6 96 998.2 7.1 0
2022-10-17 18:17:30.813270,17449446,17506383,18,7.7 96 998.5 7.2 0
2022-10-17 19:17:30.785074,17453107,17509984,18,8.4 95 998.7 7.6 0
2022-10-17 20:17:30.838741,17456767,17513584,18,8.7 94 999 7.9 0
2022-10-17 21:17:30.801672,17460427,17517184,18,8.8 95 998.8 8.1 0
2022-10-17 22:17:30.808056,17464087,17520784,18,8.7 96 999.3 8.2 0
2022-10-17 23:17:30.800803,17467747,17524384,18,8.3 98 999.1 8.1 0
2022-10-18 00:17:30.841163,17471407,17527984,18,8.4 97 999.3 8 0
2022-10-18 01:17:30.791856,17475067,17531584,18,8.4 95 998.9 7.6 0
2022-10-18 02:17:30.801456,17478727,17535184,18,8.5 93 998.6 7.5 0
2022-10-18 03:17:30.800833,17482386,17538783,18,7.9 95 998.3 7.2 0
2022-10-18 04:17:30.777866,17486046,17542383,18,7.6 95 997.7 7 0
2022-10-18 05:17:30.790822,17489706,17545983,18,7.5 95 997.2 6.8 0
2022-10-18 06:17:30.798867,17493366,17549583,18,7.2 96 996.4 6.7 0
2022-10-18 07:17:30.795166,17497026,17553183,18,7.2 96 995.5 6.6 0
2022-10-18 08:17:30.827553,17500686,17556783,18,7.1 97 994.9 6.7 0
2022-10-18 09:17:30.784860,17504346,17560383,18,7.3 97 994.4 7 0
2022-10-18 10:17:30.806950,17508007,17563984,18,7.3 100 992.2 7.3 0
2022-10-18 11:17:30.822129,17511667,17567584,18,7.6 100 989.5 7.6 0
2022-10-18 12:17:30.785732,17515327,17571184,18,8.2 100 986.9 8.2 0
2022-10-18 13:17:30.821733,17518987,17574784,18,9.1 100 985.7 9.1 0
2022-10-18 14:17:30.296506,17522646,17578383,18,11.3 100 984.9 11.3 0
2022-10-18 15:17:30.859696,17526307,17581984,18,12 100 984.9 12 0
2022-10-18 16:17:30.815179,17529967,17585584,18,12.6 100 985.1 12.6 0
2022-10-18 17:17:30.835811,17533627,17589184,18,12.5 99 985.7 12.4 0
2022-10-18 18:17:30.796711,17537287,17592784,18,11.9 94 986.2 11.1 0
2022-10-18 19:17:30.815213,17540947,17596384,18,11.5 92 987.1 10.4 0
2022-10-18 20:17:30.877883,17544608,17599985,18,10.3 90 987.9 8.8 0
2022-10-18 21:17:30.780725,17548268,17603585,18,9.6 89 988 8 0
2022-10-18 22:17:30.800412,17551928,17607185,18,8.9 94 988.1 8 0
2022-10-18 23:17:30.820775,17555588,17610785,18,9.1 89 987.8 7.4 0
2022-10-19 00:17:30.813863,17559248,17614385,18,8.8 91 987.7 7.6 0
2022-10-19 01:17:30.801572,17562908,17617985,18,8.7 93 987.3 7.8 0
2022-10-19 02:17:30.786939,17566568,17621585,18,8.7 93 986.7 7.7 0
2022-10-19 03:17:30.812819,17570228,17625185,18,8.6 93 985.9 7.6 0
2022-10-19 04:17:30.815912,17573888,17628785,18,8.5 93 985.4 7.4 0
2022-10-19 05:17:30.783948,17577548,17632385,18,8.1 97 984.7 7.6 0
2022-10-19 06:17:30.784414,17581208,17635985,18,7.8 99 984.2 7.7 0
2022-10-19 07:17:30.823228,17584868,17639585,18,7.8 98 983.4 7.6 0
2022-10-19 08:17:30.797560,17588529,17643186,18,8 98 983 7.8 0
2022-10-19 09:17:30.866822,17592189,17646786,18,7.8 96 982.9 7.2 0
2022-10-19 10:17:30.805569,17595849,17650386,18,7.1 100 982.6 7.1 0
2022-10-19 11:17:30.810295,17599509,17653986,18,7.1 100 982.7 7.1 0
2022-10-19 12:17:30.808890,17603169,17657586,18,7.2 100 982.7 7.2 0
2022-10-19 13:17:30.807000,17606829,17661186,18,7 100 982.7 7 0
2022-10-19 14:17:29.312888,17610488,17664785,18,7.4 100 982.4 7.4 0
2022-10-19 16:17:29.873509,17617808,17671985,18,7.4 99 982.8 7.3 0
2022-10-19 17:17:29.808069,17621468,17675585,18,7.1 100 983 7.1 0
2022-10-19 18:17:29.778050,17625128,17679185,18,7.1 98 983.4 7 0
2022-10-19 19:17:29.779099,17628788,17682785,18,6.7 97 983.8 6.4 0
2022-10-19 20:17:29.788294,17632448,17686385,18,6.7 97 984.1 6.3 0
2022-10-19 21:17:29.791125,17636108,17689985,18,6.5 99 984.6 6.3 0
2022-10-19 22:17:29.795442,17639769,17693586,18,6 100 984.8 6 0
2022-10-19 23:17:29.789049,17643429,17697186,18,6.1 98 985.4 5.8 0
2022-10-20 00:17:29.760340,17647089,17700786,18,6.1 95 985.6 5.4 0
2022-10-20 01:17:29.780276,17650747,17704384,18,6 94 986.1 5.2 0
2022-10-20 02:17:29.767743,17654407,17707984,18,6 92 986.5 4.9 0
2022-10-20 03:17:29.790301,17658067,17711584,18,5.9 91 987.1 4.6 0
2022-10-20 04:17:29.773565,17661728,17715185,18,5.9 92 987.7 4.8 0
2022-10-20 05:17:29.869756,17665388,17718785,18,5.8 92 988.4 4.6 0
2022-10-20 06:17:29.792022,17669048,17722385,18,5.6 91 989.1 4.3 0
2022-10-20 07:17:29.788094,17672708,17725985,18,5.7 94 989.7 4.8 0
2022-10-20 08:17:29.788533,17676368,17729585,18,5.4 98 990.4 5.1 0
2022-10-20 09:17:29.802636,17680028,17733185,18,5.3 88 990.9 3.5 0
2022-10-20 10:17:29.769788,17683688,17736785,18,5.7 80 991.4 2.6 0
2022-10-20 11:17:29.779579,17687348,17740385,18,6.8 72 991.7 2.3 0
2022-10-20 12:17:29.762621,17691008,17743985,18,6.1 71 992.1 1.3 0
2022-10-20 13:17:29.767949,17694668,17747585,18,5.9 75 992.2 1.8 0
2022-10-20 14:17:30.220338,17698328,17751185,18,6 73 992.3 1.7 0
2022-10-20 15:17:30.738695,17701989,17754786,18,6.1 72 992.6 1.4 0
2022-10-20 16:17:30.788752,17705649,17758386,18,5.9 73 993 1.6 0
2022-10-20 17:17:30.737816,17709309,17761986,18,5 78 993.2 1.6 0
2022-10-20 18:17:30.747442,17712969,17765586,18,4.4 83 993.8 1.9 0
2022-10-20 19:17:30.765014,17716629,17769186,18,3.6 82 994.1 0.8 0
2022-10-20 20:17:30.753706,17720289,17772786,18,3.1 81 994.4 0.3 0
2022-10-20 21:17:30.743164,17723949,17776386,18,2.8 83 994.7 0.2 0
2022-10-20 22:17:30.751806,17727609,17779986,18,2.4 82 995.3 -0.1 0
2022-10-20 23:17:30.754565,17731269,17783586,18,2.2 83 995.6 -0.2 0
2022-10-21 00:17:30.778365,17734930,17787187,18,2.1 82 995.6 -0.4 0
2022-10-21 01:17:30.743452,17738590,17790787,18,2.3 82 995.6 -0.2 0
2022-10-21 02:17:30.739698,17742250,17794387,18,2.3 86 995.7 0.2 0
2022-10-21 03:17:30.751702,17745910,17797987,18,2.1 86 995.7 0.2 0
2022-10-21 04:17:30.758543,17749570,17801587,18,2.1 88 995.4 0.3 0
2022-10-21 05:17:30.756772,17753230,17805187,18,2 91 995.4 0.7 0
2022-10-21 06:17:30.791657,17756890,17808787,18,1.9 94 995.4 1.2 0
2022-10-21 07:17:30.752929,17760550,17812387,18,2 95 995.6 1.3 0
2022-10-21 08:17:30.739600,17764210,17815987,18,2.3 97 995.8 1.8 0
2022-10-21 09:17:30.735260,17767870,17819587,18,2.7 96 996.1 2.2 0
2022-10-21 10:17:30.756886,17771530,17823187,18,3.4 94 996 2.7 0
2022-10-21 11:17:30.737559,17775190,17826787,18,4 91 996.3 2.7 0
2022-10-21 12:17:30.740221,17778850,17830387,18,5 87 996.1 3 0
2022-10-21 13:17:30.733776,17782510,17833987,18,5.1 86 996.1 3.1 0
2022-10-21 14:17:30.270844,17786170,17837587,18,5.4 87 995.9 3.4 0
2022-10-21 15:17:30.786991,17789830,17841187,18,5.4 87 995.5 3.5 0
2022-10-21 16:17:30.786791,17793490,17844787,18,5.4 86 995.3 3.3 0
2022-10-21 17:17:30.783424,17797150,17848387,18,5.5 87 995.7 3.6 0
2022-10-21 18:17:30.760101,17800810,17851987,18,5.7 87 995.8 3.8 0
2022-10-21 19:17:30.764317,17804471,17855588,18,5.1 92 996.1 4 0
2022-10-21 20:17:30.763041,17808131,17859188,18,5.1 93 996.2 4.1 0
2022-10-21 21:17:30.772586,17811791,17862788,18,4.9 96 996 4.3 0
2022-10-21 22:17:30.788041,17815451,17866388,18,5 96 996.3 4.5 0
2022-10-21 23:17:30.762042,17819111,17869988,18,4.8 96 996.5 4.3 0
2022-10-22 00:17:30.779606,17822771,17873588,18,4.6 99 996.7 4.6 0
2022-10-22 01:17:30.767326,17826431,17877188,18,4.8 98 996.7 4.6 0
2022-10-22 02:17:30.802434,17830091,17880788,18,4.7 100 996.8 4.7 0
2022-10-22 03:17:30.778207,17833751,17884388,18,4.7 100 996.6 4.7 0
2022-10-22 04:17:30.781369,17837411,17887988,18,4.8 100 996.5 4.8 0
2022-10-22 05:17:30.757596,17841071,17891588,18,4.9 100 996.7 4.9 0
2022-10-22 06:17:30.757091,17844731,17895188,18,5 99 996.8 4.9 0
2022-10-22 07:17:30.832910,17848391,17898788,18,4.9 99 996.7 4.8 0
2022-10-22 08:17:30.763216,17852051,17902388,18,5.1 98 997 4.9 0
2022-10-22 09:17:30.762296,17855711,17905988,18,5.4 97 997.2 5 0
2022-10-22 10:17:30.776365,17859371,17909588,18,6.2 93 997.3 5.2 0
2022-10-22 11:17:30.776268,17863031,17913188,18,6.2 94 997.5 5.3 0
2022-10-22 12:17:30.774554,17866691,17916788,18,6.3 91 997.5 5 0
2022-10-22 13:17:30.754690,17870351,17920388,18,6.6 90 997.2 5.1 0
2022-10-22 14:17:30.245498,17874011,17923988,18,6.7 87 996.9 4.8 0
2022-10-22 15:17:30.783656,17877672,17927589,18,6.7 87 996.6 4.7 0
2022-10-22 16:17:30.804815,17881332,17931189,18,6 89 996.4 4.3 0
2022-10-22 17:17:30.757541,17884992,17934789,18,4.7 100 996.1 4.7 0
2022-10-22 18:17:30.772214,17888652,17938389,18,5.7 97 996 5.3 0
2022-10-22 19:17:30.762719,17892312,17941989,18,5.9 96 996.1 5.3 0
2022-10-22 20:17:30.766795,17895972,17945589,18,5.8 94 995.9 5.1 0
2022-10-22 21:17:30.767360,17899632,17949189,18,5.9 93 995.4 4.9 0
2022-10-22 22:17:30.766976,17903292,17952789,18,5.9 92 995.1 4.8 0
2022-10-22 23:17:30.777560,17906952,17956389,18,5.7 93 995.1 4.7 0
2022-10-23 00:17:30.812759,17910612,17959989,18,5.7 92 994.8 4.6 0
2022-10-23 01:17:30.761144,17914272,17963589,18,5.7 91 994.2 4.3 0
2022-10-23 02:17:30.771624,17917932,17967189,18,5.6 89 993.7 4 0
2022-10-23 03:17:30.795042,17921592,17970789,18,5.4 89 993 3.7 0
2022-10-23 04:17:30.780449,17925252,17974389,18,5.2 87 992.3 3.4 0
2022-10-23 05:17:30.783112,17928912,17977989,18,4.2 92 992 3.1 0
2022-10-23 06:17:30.798119,17932572,17981589,18,3.6 95 991.5 3 0
2022-10-23 07:17:30.782707,17936232,17985189,18,3.2 97 991.1 2.8 0
2022-10-23 08:17:30.768265,17939892,17988789,18,3.5 97 990.9 3.1 0
2022-10-23 09:17:30.763593,17943553,17992390,18,4.4 94 990.6 3.6 0
2022-10-23 10:17:30.773162,17947213,17995990,18,5.2 93 989.8 4.3 0
2022-10-23 11:17:30.772177,17950873,17999590,18,5.4 94 989.7 4.5 0
2022-10-23 12:17:30.768876,17954533,18003190,18,5.7 94 989.2 4.9 0
2022-10-23 13:17:30.777384,17958193,18006790,18,5.6 96 988.7 5.1 0
2022-10-23 14:17:30.279011,17961852,18010389,18,5.6 99 988 5.4 0
2022-10-23 15:17:30.817055,17965513,18013990,18,5.5 100 987.5 5.5 0
2022-10-23 16:17:30.833094,17969173,18017590,18,5.5 100 987.1 5.5 0
2022-10-23 17:17:30.835350,17972833,18021190,18,5.8 100 986.7 5.8 0
2022-10-23 18:17:30.798854,17976493,18024790,18,5.9 100 986.2 5.9 0
2022-10-23 19:17:30.814680,17980153,18028390,18,6 100 986.1 6 0
2022-10-23 20:17:30.795563,17983813,18031990,18,6.2 100 985.6 6.2 0
2022-10-23 21:17:30.790707,17987473,18035590,18,6.2 100 985 6.2 0
2022-10-23 22:17:30.808652,17991133,18039190,18,6.4 100 984.7 6.4 0
2022-10-23 23:17:30.830204,17994793,18042790,18,6.5 100 984.4 6.5 0
2022-10-24 00:17:30.813552,17998453,18046390,18,6.1 100 984.2 6.1 0
2022-10-24 01:17:30.827185,18002113,18049990,18,5.9 100 984.3 5.9 0
2022-10-24 02:17:30.799932,18005773,18053590,18,5.8 100 984 5.8 0
2022-10-24 03:17:30.799163,18009434,18057191,18,5.8 100 984.2 5.8 0
2022-10-24 04:17:30.798104,18013094,18060791,18,5.6 98 984.1 5.3 0
2022-10-24 05:17:30.806674,18016754,18064391,18,5.2 98 984.2 5 0
2022-10-24 06:17:30.816361,18020414,18067991,18,5 100 984.7 5 0
2022-10-24 07:17:30.806557,18024074,18071591,18,5 100 985.2 5 0
2022-10-24 08:17:30.790052,18027734,18075191,18,5.2 100 985.9 5.2 0
2022-10-24 09:17:30.799710,18031394,18078791,18,5.7 97 986.3 5.3 0
2022-10-24 10:17:30.818759,18035054,18082391,18,6.3 91 986.6 5 0
2022-10-24 11:17:30.834129,18038714,18085991,18,6.2 93 987.1 5.2 0
2022-10-24 12:17:30.794957,18042374,18089591,18,5.1 100 987.9 5.1 0
2022-10-24 13:17:30.799323,18046034,18093191,18,5.8 85 988.4 3.6 0
2022-10-24 14:17:29.322836,18049692,18096789,18,6.1 79 988.4 2.9 0
2022-10-24 15:17:29.831039,18053353,18100390,18,6.2 64 988.9 0 0
2022-10-24 16:17:29.831288,18057013,18103990,18,6.2 62 989.5 -0.3 0
2022-10-24 17:17:29.806802,18060673,18107590,18,5.4 62 990.1 -1.2 0
2022-10-24 18:17:29.833141,18064333,18111190,18,3.6 71 991 -0.9 0
2022-10-24 19:17:29.845115,18067993,18114790,18,3.5 71 991.3 -1.1 0
2022-10-24 20:17:29.792347,18071653,18118390,18,2.4 77 992 -1 0
2022-10-24 21:17:29.824243,18075313,18121990,18,1.1 85 992.4 -1 0
2022-10-24 22:17:29.806755,18078973,18125590,18,0.2 88 992.8 -1.4 0
2022-10-24 23:17:29.823121,18082634,18129191,18,-0.2 92 993.1 -1.2 0
2022-10-25 00:17:29.805320,18086294,18132791,18,-0.7 96 993.4 -1.2 0
2022-10-25 01:17:29.792796,18089954,18136391,18,-1.2 99 993.9 -1.2 0
2022-10-25 02:17:29.801077,18093614,18139991,18,-0.9 100 994.1 -0.9 0
2022-10-25 03:17:29.813748,18097274,18143591,18,-1.1 100 994.2 -1.1 0
2022-10-25 04:17:29.814114,18100934,18147191,18,-0.8 97 994.6 -1.2 0
2022-10-25 05:17:29.800903,18104594,18150791,18,-1.6 100 994.8 -1.6 0
2022-10-25 06:17:29.795333,18108254,18154391,18,-2.4 100 994.8 -2.4 0
2022-10-25 07:17:29.808806,18111914,18157991,18,-2.5 100 995 -2.5 0
2022-10-25 08:17:29.844035,18115574,18161591,18,-1.9 100 995.2 -1.9 0
2022-10-25 09:17:29.807705,18119234,18165191,18,0.2 92 995.2 -0.7 0
2022-10-25 10:17:29.836302,18122894,18168791,18,3 77 995.6 -0.4 0
2022-10-25 11:17:29.813394,18126554,18172391,18,4.6 67 995.7 -0.7 0
2022-10-25 12:17:29.792855,18130214,18175991,18,5.7 60 995.8 -1.2 0
2022-10-25 13:17:29.828242,18133874,18179591,18,5.3 53 995.7 -3.1 0
2022-10-25 14:17:29.371380,18137534,18183191,18,4.9 58 995.7 -2.5 0
2022-10-25 15:17:29.891779,18141195,18186792,18,4.9 58 995.7 -2.4 0
2022-10-25 16:17:29.862990,18144855,18190392,18,3.1 67 995.8 -2.3 0
2022-10-25 17:17:29.871480,18148515,18193992,18,1.1 76 995.8 -2.5 0
2022-10-25 18:17:29.879166,18152175,18197592,18,0.7 89 995.9 -0.7 0
2022-10-25 19:17:29.897331,18155835,18201192,18,0.5 92 996.2 -0.6 0
2022-10-25 20:17:29.861471,18159495,18204792,18,0.6 91 996.3 -0.4 0
2022-10-25 21:17:29.888055,18163155,18208392,18,0.6 92 996.4 -0.4 0
2022-10-25 22:17:29.899663,18166815,18211992,18,-0.5 98 996.3 -0.7 0
2022-10-25 23:17:29.849382,18170475,18215592,18,0 97 996.3 -0.3 0
2022-10-26 00:17:29.871400,18174135,18219192,18,-1 100 996.3 -1 0
2022-10-26 01:17:29.850164,18177795,18222792,18,0.4 93 996.5 -0.4 0
2022-10-26 02:17:29.878480,18181455,18226392,18,0.6 91 996.7 -0.4 0
2022-10-26 03:17:29.870645,18185115,18229992,18,0.4 93 996.9 -0.5 0
2022-10-26 04:17:29.883759,18188775,18233592,18,-0.3 96 996.8 -0.7 0
2022-10-26 05:17:29.855965,18192435,18237192,18,-0.2 95 996.7 -0.7 0
2022-10-26 06:17:29.872268,18196095,18240792,18,-0.1 94 996.8 -0.7 0
2022-10-26 07:17:29.882588,18199755,18244392,18,0.1 92 996.6 -0.8 0
2022-10-26 08:17:29.855019,18203415,18247992,18,0.6 90 996.8 -0.6 0
2022-10-26 09:17:29.865145,18207075,18251592,18,1.5 87 996.9 -0.3 0
2022-10-26 10:17:28.898632,18210735,18255192,18,3.3 78 996.8 0 0
2022-10-26 11:17:29.400373,18214395,18258792,18,3.8 74 997 -0.1 0
2022-10-26 12:17:29.863775,18218056,18262393,18,4.8 71 997 0.1 0
2022-10-26 13:17:29.891113,18221716,18265993,18,4.6 73 996.9 0.2 0
2022-10-26 14:17:29.394193,18225375,18269592,18,5.1 71 996.8 0.4 0
2022-10-26 15:17:29.913455,18229036,18273193,18,5 69 996.6 -0.1 0
2022-10-26 16:17:29.925899,18232696,18276793,18,4.4 73 996.5 0.1 0
2022-10-26 17:17:29.917033,18236356,18280393,18,3.7 79 996.6 0.5 0
2022-10-26 18:17:29.918565,18240016,18283993,18,3.5 82 996.7 0.8 0
2022-10-26 19:17:29.932990,18243676,18287593,18,3.1 83 996.7 0.6 0
2022-10-26 20:17:29.914046,18247336,18291193,18,2.7 84 996.5 0.4 0
2022-10-26 21:17:29.936216,18250996,18294793,18,2.3 85 996.5 0.2 0
2022-10-26 22:17:29.935091,18254656,18298393,18,2.3 84 996.7 0 0
2022-10-26 23:17:29.947678,18258316,18301993,18,2.4 83 996.4 0 0
2022-10-27 00:17:29.930395,18261976,18305593,18,2.2 84 996.2 0 0
2022-10-27 01:17:29.929288,18265636,18309193,18,2 85 996.2 -0.2 0
2022-10-27 02:17:29.931611,18269297,18312794,18,1.4 88 996 -0.1 0
2022-10-27 03:17:29.918514,18272957,18316394,18,1.6 87 995.8 -0.2 0
2022-10-27 04:17:29.923039,18276617,18319994,18,1.5 87 995.6 -0.2 0
2022-10-27 05:17:29.919167,18280277,18323594,18,0.9 90 995.5 -0.3 0
2022-10-27 06:17:29.901940,18283937,18327194,18,1.4 89 995.5 0 0
2022-10-27 07:17:29.944654,18287597,18330794,18,1.7 89 995.7 0.1 0
2022-10-27 08:17:29.915786,18291257,18334394,18,1.9 90 995.9 0.4 0
2022-10-27 09:17:29.910537,18294917,18337994,18,2.5 91 996.2 1.3 0
2022-10-27 10:17:29.935936,18298577,18341594,18,3.1 89 996.7 1.5 0
2022-10-27 11:17:29.920136,18302237,18345194,18,4.3 83 996.6 1.7 0
2022-10-27 12:17:29.916989,18305897,18348794,18,5 82 996.7 2.3 0
2022-10-27 13:17:29.929008,18309557,18352394,18,6 80 996.8 2.8 0
2022-10-27 14:17:29.432069,18313217,18355994,18,5.3 82 997 2.6 0
2022-10-27 15:17:29.980343,18316877,18359594,18,5.1 84 997.2 2.8 0
2022-10-27 16:17:29.981890,18320537,18363194,18,4.4 88 997.6 2.7 0
2022-10-27 17:17:29.966019,18324197,18366794,18,3 95 998 2.3 0
2022-10-27 18:17:29.972863,18327857,18370394,18,1.7 100 998.1 1.7 0
2022-10-27 19:17:29.962497,18331517,18373994,18,2.4 100 998.4 2.4 0
2022-10-27 20:17:29.959477,18335177,18377594,18,1.6 100 998.6 1.6 0
2022-10-27 21:17:29.970266,18338837,18381194,18,1.7 100 998.9 1.7 0
2022-10-27 22:17:29.986050,18342498,18384795,18,3 100 999.1 3 0
2022-10-27 23:17:29.968407,18346158,18388395,18,3.1 100 999.2 3.1 0
2022-10-28 00:17:29.954939,18349818,18391995,18,3.1 100 999 3.1 0
2022-10-28 01:17:29.976379,18353478,18395595,18,2.8 100 998.8 2.8 0
2022-10-28 02:17:29.973289,18357138,18399195,18,3 100 999.2 3 0
2022-10-28 03:17:29.975017,18360798,18402795,18,3.2 100 999 3.2 0
2022-10-28 04:17:29.974783,18364458,18406395,18,3.8 96 999.1 3.4 0
2022-10-28 05:17:29.957151,18368118,18409995,18,3.7 97 998.8 3.3 0
2022-10-28 06:17:29.981306,18371778,18413595,18,4 97 998.9 3.6 0
2022-10-28 07:17:29.959089,18375438,18417195,18,3.7 100 998.6 3.7 0
2022-10-28 08:17:29.969470,18379098,18420795,18,4.2 100 998.6 4.2 0
2022-10-28 09:17:29.950351,18382758,18424395,18,4.5 100 998.6 4.5 0
2022-10-28 10:17:29.972979,18386418,18427995,18,5.1 100 998.4 5.1 0
2022-10-28 11:17:30.048500,18390078,18431595,18,6.2 98 998.4 6 0
2022-10-28 12:17:29.967844,18393738,18435195,18,6.9 97 998 6.5 0
2022-10-28 13:17:29.967288,18397398,18438795,18,8 93 997.4 7 0
2022-10-28 14:17:29.462348,18401058,18442395,18,8.2 93 997.1 7.2 0
2022-10-28 15:17:29.979363,18404718,18445995,18,8.8 91 996.7 7.4 0
2022-10-28 16:17:29.991130,18408379,18449596,18,8.7 92 996.4 7.5 0
2022-10-28 17:17:30.007455,18412039,18453196,18,8.5 94 996.2 7.7 0
2022-10-28 18:17:29.997723,18415699,18456796,18,8.1 100 996 8.1 0
2022-10-28 19:17:29.984950,18419359,18460396,18,8.1 100 995.9 8.1 0
2022-10-28 20:17:29.989287,18423019,18463996,18,8.4 100 995.3 8.4 0
2022-10-28 21:17:29.989345,18426679,18467596,18,8.4 100 995.1 8.4 0
2022-10-28 22:17:30.024099,18430339,18471196,18,8.5 100 995 8.4 0
2022-10-28 23:17:29.994037,18433999,18474796,18,8.7 100 994.6 8.7 0
2022-10-29 00:17:29.987900,18437659,18478396,18,8.8 100 993.9 8.8 0
2022-10-29 01:17:29.995176,18441319,18481996,18,8.8 100 993.6 8.8 0
2022-10-29 02:17:29.991033,18444979,18485596,18,8.9 100 993.2 8.9 0
2022-10-29 03:17:29.998633,18448639,18489196,18,9 100 993 9 0
2022-10-29 04:17:29.997013,18452299,18492796,18,9 100 992.4 8.9 0
2022-10-29 05:17:30.000612,18455959,18496396,18,8.5 100 991.9 8.5 0
2022-10-29 06:17:29.985275,18459619,18499996,18,8.9 100 991.4 8.9 0
2022-10-29 07:17:29.984969,18463279,18503596,18,9.1 100 990.7 9.1 0
2022-10-29 08:17:29.970420,18466939,18507196,18,9 100 990.1 9 0
2022-10-29 09:17:30.025346,18470599,18510796,18,9.4 99 989.6 9.3 0
2022-10-29 10:17:29.997012,18474260,18514397,18,9.6 98 988.9 9.3 0
2022-10-29 11:17:30.006149,18477920,18517997,18,9.3 100 988.2 9.3 0
