TimeStamp,DataID,DataID2,DeviceID,DeviceData
2022-11-04 21:17:30.226964,19041568,19072405,18,0.4 91 995.5 -0.7 0
2022-11-04 22:17:30.239528,19045228,19076005,18,0.4 92 995.8 -0.6 0
2022-11-04 23:17:30.218652,19048888,19079605,18,0.3 92 996.2 -0.7 0
2022-11-05 00:17:30.229459,19052548,19083205,18,0.2 93 996.5 -0.7 0
2022-11-05 01:17:30.183477,19056208,19086805,18,0.2 94 996.7 -0.5 0
2022-11-05 02:17:30.186659,19059868,19090405,18,0 92 997.1 -1 0
2022-11-05 03:17:30.194604,19063529,19094006,18,0 89 997.4 -1.5 0
2022-11-05 04:17:30.179553,19067189,19097606,18,0 86 997.9 -1.8 0
2022-11-05 05:17:30.227360,19070849,19101206,18,0 87 998.3 -1.6 0
2022-11-05 06:17:30.240831,19074509,19104806,18,-0.2 90 998.6 -1.5 0
2022-11-05 07:17:30.236557,19078169,19108406,18,-0.1 89 999.2 -1.5 0
2022-11-05 08:17:30.221606,19081829,19112006,18,-0.1 90 999.4 -1.3 0
2022-11-05 09:17:30.219785,19085489,19115606,18,0.1 90 1000 -1.2 0
2022-11-05 10:17:30.200564,19089149,19119206,18,0.2 88 1000.4 -1.4 0
2022-11-05 11:17:30.201531,19092809,19122806,18,0.2 87 1000.9 -1.5 0
2022-11-05 12:17:30.204198,19096469,19126406,18,0.6 87 1001 -1.2 0
2022-11-05 13:17:30.223707,19100129,19130006,18,0.4 88 1001.3 -1.2 0
2022-11-05 14:17:29.723642,19103789,19133606,18,0.3 87 1001.5 -1.5 0
2022-11-05 15:17:30.233171,19107449,19137206,18,0.5 86 1001.8 -1.5 0
2022-11-05 16:17:30.232237,19111109,19140806,18,0.3 88 1002 -1.3 0
2022-11-05 17:17:30.238975,19114769,19144406,18,0.2 91 1002.5 -1 0
2022-11-05 18:17:30.227735,19118429,19148006,18,0.1 92 1002.7 -0.9 0
2022-11-05 19:17:30.233888,19122089,19151606,18,0 91 1003 -1.1 0
2022-11-05 20:17:30.251652,19125749,19155206,18,-0.1 91 1003.1 -1.2 0
2022-11-05 21:17:30.315266,19129410,19158807,18,-0.3 91 1003.4 -1.4 0
2022-11-05 22:17:30.238908,19133070,19162407,18,-0.5 91 1003.5 -1.5 0
2022-11-05 23:17:30.223739,19136730,19166007,18,-0.5 92 1003.9 -1.4 0
2022-11-06 00:17:30.257893,19140390,19169607,18,-0.6 90 1003.8 -1.8 0
2022-11-06 01:17:30.248958,19144050,19173207,18,-0.5 89 1004 -1.8 0
2022-11-06 02:17:30.218841,19147710,19176807,18,-0.6 91 1004.5 -1.7 0
2022-11-06 03:17:30.270794,19151370,19180407,18,-0.8 91 1004.2 -1.8 0
2022-11-06 04:17:30.220624,19155030,19184007,18,-0.8 91 1004.4 -2 0
2022-11-06 05:17:30.236930,19158690,19187607,18,-1 89 1004.2 -2.3 0
2022-11-06 06:17:30.228896,19162350,19191207,18,-1.5 89 1004.2 -2.9 0
2022-11-06 07:17:30.274975,19166010,19194807,18,-1.8 91 1004 -2.9 0
2022-11-06 08:17:30.226938,19169670,19198407,18,-1.6 92 1004.3 -2.6 0
2022-11-06 09:17:30.231879,19173330,19202007,18,-1.8 92 1004 -2.7 0
2022-11-06 10:17:30.258399,19176990,19205607,18,-1.7 93 1004 -2.5 0
2022-11-06 11:17:30.253264,19180650,19209207,18,-1.4 92 1003.8 -2.3 0
2022-11-06 12:17:30.291104,19184310,19212807,18,-1.3 92 1003.7 -2.2 0
2022-11-06 13:17:30.249122,19187970,19216407,18,-1.1 90 1003.3 -2.3 0
2022-11-06 14:17:29.744385,19191630,19220007,18,-0.8 89 1003 -2.1 0
2022-11-06 15:17:30.272394,19195291,19223608,18,-0.6 87 1002.7 -2.2 0
2022-11-06 16:17:30.285623,19198951,19227208,18,-0.7 89 1002.5 -2.1 0
2022-11-06 17:17:30.285684,19202611,19230808,18,-0.7 89 1002.3 -2 0
2022-11-06 18:17:30.267408,19206271,19234408,18,-0.6 89 1001.9 -1.8 0
2022-11-06 19:17:30.305625,19209931,19238008,18,-0.5 91 1001.5 -1.6 0
2022-11-06 20:17:30.276249,19213591,19241608,18,-0.5 91 1001.2 -1.5 0
2022-11-06 21:17:30.288607,19217251,19245208,18,-0.3 91 1001 -1.3 0
2022-11-06 22:17:30.249614,19220911,19248808,18,0 92 1000.9 -1 0
2022-11-06 23:17:30.251161,19224571,19252408,18,0.2 92 1000.5 -0.9 0
2022-11-07 00:17:30.240156,19228231,19256008,18,0.4 92 1000.2 -0.6 0
2022-11-07 01:17:30.289302,19231891,19259608,18,0.4 95 999.7 -0.2 0
