DataID,TimeStamp,DeviceID,DeviceData
17423583,2022-10-16 19:17:30.771388,18,9.3 60 1005.1 1.9 0
17427183,2022-10-16 20:17:30.795048,18,8.6 63 1005.2 2.1 0
17430783,2022-10-16 21:17:30.752990,18,7.8 66 1005.3 1.9 0
17434383,2022-10-16 22:17:30.754752,18,7.4 66 1005.1 1.7 0
17437983,2022-10-16 23:17:30.762558,18,7 67 1005 1.4 0
17441583,2022-10-17 00:17:30.762035,18,6.4 70 1004.9 1.4 0
17445184,2022-10-17 01:17:30.788158,18,6.1 71 1004.7 1.4 0
17448784,2022-10-17 02:17:30.773805,18,6 72 1004.5 1.3 0
17452384,2022-10-17 03:17:30.768164,18,6 72 1004.2 1.4 0
17455984,2022-10-17 04:17:30.755124,18,5.5 74 1003.3 1.3 0
17459584,2022-10-17 05:17:30.771772,18,5.4 74 1002.8 1.3 0
17463184,2022-10-17 06:17:30.748362,18,5.3 75 1002.2 1.4 0
17466784,2022-10-17 07:17:30.772022,18,5.3 76 1001.7 1.5 0
17470384,2022-10-17 08:17:30.761503,18,5.7 75 1001.1 1.7 0
17473984,2022-10-17 09:17:30.824269,18,6.5 72 1000.4 1.9 0
17477584,2022-10-17 10:17:30.760316,18,7.4 70 1000.3 2.5 0
17481184,2022-10-17 11:17:30.755267,18,6.7 80 999.7 3.6 0
17484784,2022-10-17 12:17:30.772138,18,6.5 90 999.7 5 0
17488385,2022-10-17 13:17:30.770338,18,6.5 94 999.1 5.7 0
17491984,2022-10-17 14:17:30.270573,18,6.8 93 998.5 5.9 0
17495585,2022-10-17 15:17:30.815262,18,6.9 97 998 6.5 0
17499185,2022-10-17 16:17:30.808278,18,7.3 97 998.8 6.9 0
17502783,2022-10-17 17:17:30.787084,18,7.6 96 998.2 7.1 0
17506383,2022-10-17 18:17:30.813270,18,7.7 96 998.5 7.2 0
17509984,2022-10-17 19:17:30.785074,18,8.4 95 998.7 7.6 0
17513584,2022-10-17 20:17:30.838741,18,8.7 94 999 7.9 0
17517184,2022-10-17 21:17:30.801672,18,8.8 95 998.8 8.1 0
17520784,2022-10-17 22:17:30.808056,18,8.7 96 999.3 8.2 0
17524384,2022-10-17 23:17:30.800803,18,8.3 98 999.1 8.1 0
17527984,2022-10-18 00:17:30.841163,18,8.4 97 999.3 8 0
17531584,2022-10-18 01:17:30.791856,18,8.4 95 998.9 7.6 0
17535184,2022-10-18 02:17:30.801456,18,8.5 93 998.6 7.5 0
17538783,2022-10-18 03:17:30.800833,18,7.9 95 998.3 7.2 0
17542383,2022-10-18 04:17:30.777866,18,7.6 95 997.7 7 0
17545983,2022-10-18 05:17:30.790822,18,7.5 95 997.2 6.8 0
17549583,2022-10-18 06:17:30.798867,18,7.2 96 996.4 6.7 0
17553183,2022-10-18 07:17:30.795166,18,7.2 96 995.5 6.6 0
17556783,2022-10-18 08:17:30.827553,18,7.1 97 994.9 6.7 0
17560383,2022-10-18 09:17:30.784860,18,7.3 97 994.4 7 0
17563984,2022-10-18 10:17:30.806950,18,7.3 100 992.2 7.3 0
17567584,2022-10-18 11:17:30.822129,18,7.6 100 989.5 7.6 0
17571184,2022-10-18 12:17:30.785732,18,8.2 100 986.9 8.2 0
17574784,2022-10-18 13:17:30.821733,18,9.1 100 985.7 9.1 0
17578383,2022-10-18 14:17:30.296506,18,11.3 100 984.9 11.3 0
17581984,2022-10-18 15:17:30.859696,18,12 100 984.9 12 0
17585584,2022-10-18 16:17:30.815179,18,12.6 100 985.1 12.6 0
17589184,2022-10-18 17:17:30.835811,18,12.5 99 985.7 12.4 0
17592784,2022-10-18 18:17:30.796711,18,11.9 94 986.2 11.1 0
17596384,2022-10-18 19:17:30.815213,18,11.5 92 987.1 10.4 0
17599985,2022-10-18 20:17:30.877883,18,10.3 90 987.9 8.8 0
17603585,2022-10-18 21:17:30.780725,18,9.6 89 988 8 0
17607185,2022-10-18 22:17:30.800412,18,8.9 94 988.1 8 0
17610785,2022-10-18 23:17:30.820775,18,9.1 89 987.8 7.4 0
17614385,2022-10-19 00:17:30.813863,18,8.8 91 987.7 7.6 0
17617985,2022-10-19 01:17:30.801572,18,8.7 93 987.3 7.8 0
17621585,2022-10-19 02:17:30.786939,18,8.7 93 986.7 7.7 0
17625185,2022-10-19 03:17:30.812819,18,8.6 93 985.9 7.6 0
17628785,2022-10-19 04:17:30.815912,18,8.5 93 985.4 7.4 0
17632385,2022-10-19 05:17:30.783948,18,8.1 97 984.7 7.6 0
17635985,2022-10-19 06:17:30.784414,18,7.8 99 984.2 7.7 0
17639585,2022-10-19 07:17:30.823228,18,7.8 98 983.4 7.6 0
17643186,2022-10-19 08:17:30.797560,18,8 98 983 7.8 0
17646786,2022-10-19 09:17:30.866822,18,7.8 96 982.9 7.2 0
17650386,2022-10-19 10:17:30.805569,18,7.1 100 982.6 7.1 0
17653986,2022-10-19 11:17:30.810295,18,7.1 100 982.7 7.1 0
17657586,2022-10-19 12:17:30.808890,18,7.2 100 982.7 7.2 0
17661186,2022-10-19 13:17:30.807000,18,7 100 982.7 7 0
17664785,2022-10-19 14:17:29.312888,18,7.4 100 982.4 7.4 0
17671985,2022-10-19 16:17:29.873509,18,7.4 99 982.8 7.3 0
17675585,2022-10-19 17:17:29.808069,18,7.1 100 983 7.1 0
17679185,2022-10-19 18:17:29.778050,18,7.1 98 983.4 7 0
17682785,2022-10-19 19:17:29.779099,18,6.7 97 983.8 6.4 0
17686385,2022-10-19 20:17:29.788294,18,6.7 97 984.1 6.3 0
17689985,2022-10-19 21:17:29.791125,18,6.5 99 984.6 6.3 0
17693586,2022-10-19 22:17:29.795442,18,6 100 984.8 6 0
17697186,2022-10-19 23:17:29.789049,18,6.1 98 985.4 5.8 0
17700786,2022-10-20 00:17:29.760340,18,6.1 95 985.6 5.4 0
17704384,2022-10-20 01:17:29.780276,18,6 94 986.1 5.2 0
17707984,2022-10-20 02:17:29.767743,18,6 92 986.5 4.9 0
17711584,2022-10-20 03:17:29.790301,18,5.9 91 987.1 4.6 0
17715185,2022-10-20 04:17:29.773565,18,5.9 92 987.7 4.8 0
17718785,2022-10-20 05:17:29.869756,18,5.8 92 988.4 4.6 0
17722385,2022-10-20 06:17:29.792022,18,5.6 91 989.1 4.3 0
17725985,2022-10-20 07:17:29.788094,18,5.7 94 989.7 4.8 0
17729585,2022-10-20 08:17:29.788533,18,5.4 98 990.4 5.1 0
17733185,2022-10-20 09:17:29.802636,18,5.3 88 990.9 3.5 0
17736785,2022-10-20 10:17:29.769788,18,5.7 80 991.4 2.6 0
17740385,2022-10-20 11:17:29.779579,18,6.8 72 991.7 2.3 0
17743985,2022-10-20 12:17:29.762621,18,6.1 71 992.1 1.3 0
17747585,2022-10-20 13:17:29.767949,18,5.9 75 992.2 1.8 0
17751185,2022-10-20 14:17:30.220338,18,6 73 992.3 1.7 0
17754786,2022-10-20 15:17:30.738695,18,6.1 72 992.6 1.4 0
17758386,2022-10-20 16:17:30.788752,18,5.9 73 993 1.6 0
17761986,2022-10-20 17:17:30.737816,18,5 78 993.2 1.6 0
17765586,2022-10-20 18:17:30.747442,18,4.4 83 993.8 1.9 0
17769186,2022-10-20 19:17:30.765014,18,3.6 82 994.1 0.8 0
17772786,2022-10-20 20:17:30.753706,18,3.1 81 994.4 0.3 0
17776386,2022-10-20 21:17:30.743164,18,2.8 83 994.7 0.2 0
17779986,2022-10-20 22:17:30.751806,18,2.4 82 995.3 -0.1 0
17783586,2022-10-20 23:17:30.754565,18,2.2 83 995.6 -0.2 0
17787187,2022-10-21 00:17:30.778365,18,2.1 82 995.6 -0.4 0
17790787,2022-10-21 01:17:30.743452,18,2.3 82 995.6 -0.2 0
17794387,2022-10-21 02:17:30.739698,18,2.3 86 995.7 0.2 0
17797987,2022-10-21 03:17:30.751702,18,2.1 86 995.7 0.2 0
17801587,2022-10-21 04:17:30.758543,18,2.1 88 995.4 0.3 0
17805187,2022-10-21 05:17:30.756772,18,2 91 995.4 0.7 0
17808787,2022-10-21 06:17:30.791657,18,1.9 94 995.4 1.2 0
17812387,2022-10-21 07:17:30.752929,18,2 95 995.6 1.3 0
17815987,2022-10-21 08:17:30.739600,18,2.3 97 995.8 1.8 0
17819587,2022-10-21 09:17:30.735260,18,2.7 96 996.1 2.2 0
17823187,2022-10-21 10:17:30.756886,18,3.4 94 996 2.7 0
17826787,2022-10-21 11:17:30.737559,18,4 91 996.3 2.7 0
17830387,2022-10-21 12:17:30.740221,18,5 87 996.1 3 0
17833987,2022-10-21 13:17:30.733776,18,5.1 86 996.1 3.1 0
17837587,2022-10-21 14:17:30.270844,18,5.4 87 995.9 3.4 0
17841187,2022-10-21 15:17:30.786991,18,5.4 87 995.5 3.5 0
17844787,2022-10-21 16:17:30.786791,18,5.4 86 995.3 3.3 0
17848387,2022-10-21 17:17:30.783424,18,5.5 87 995.7 3.6 0
17851987,2022-10-21 18:17:30.760101,18,5.7 87 995.8 3.8 0
17855588,2022-10-21 19:17:30.764317,18,5.1 92 996.1 4 0
17859188,2022-10-21 20:17:30.763041,18,5.1 93 996.2 4.1 0
17862788,2022-10-21 21:17:30.772586,18,4.9 96 996 4.3 0
17866388,2022-10-21 22:17:30.788041,18,5 96 996.3 4.5 0
17869988,2022-10-21 23:17:30.762042,18,4.8 96 996.5 4.3 0
17873588,2022-10-22 00:17:30.779606,18,4.6 99 996.7 4.6 0
17877188,2022-10-22 01:17:30.767326,18,4.8 98 996.7 4.6 0
17880788,2022-10-22 02:17:30.802434,18,4.7 100 996.8 4.7 0
17884388,2022-10-22 03:17:30.778207,18,4.7 100 996.6 4.7 0
17887988,2022-10-22 04:17:30.781369,18,4.8 100 996.5 4.8 0
17891588,2022-10-22 05:17:30.757596,18,4.9 100 996.7 4.9 0
17895188,2022-10-22 06:17:30.757091,18,5 99 996.8 4.9 0
17898788,2022-10-22 07:17:30.832910,18,4.9 99 996.7 4.8 0
17902388,2022-10-22 08:17:30.763216,18,5.1 98 997 4.9 0
17905988,2022-10-22 09:17:30.762296,18,5.4 97 997.2 5 0
17909588,2022-10-22 10:17:30.776365,18,6.2 93 997.3 5.2 0
17913188,2022-10-22 11:17:30.776268,18,6.2 94 997.5 5.3 0
17916788,2022-10-22 12:17:30.774554,18,6.3 91 997.5 5 0
17920388,2022-10-22 13:17:30.754690,18,6.6 90 997.2 5.1 0
17923988,2022-10-22 14:17:30.245498,18,6.7 87 996.9 4.8 0
17927589,2022-10-22 15:17:30.783656,18,6.7 87 996.6 4.7 0
17931189,2022-10-22 16:17:30.804815,18,6 89 996.4 4.3 0
17934789,2022-10-22 17:17:30.757541,18,4.7 100 996.1 4.7 0
17938389,2022-10-22 18:17:30.772214,18,5.7 97 996 5.3 0
17941989,2022-10-22 19:17:30.762719,18,5.9 96 996.1 5.3 0
17945589,2022-10-22 20:17:30.766795,18,5.8 94 995.9 5.1 0
17949189,2022-10-22 21:17:30.767360,18,5.9 93 995.4 4.9 0
17952789,2022-10-22 22:17:30.766976,18,5.9 92 995.1 4.8 0
17956389,2022-10-22 23:17:30.777560,18,5.7 93 995.1 4.7 0
17959989,2022-10-23 00:17:30.812759,18,5.7 92 994.8 4.6 0
17963589,2022-10-23 01:17:30.761144,18,5.7 91 994.2 4.3 0
17967189,2022-10-23 02:17:30.771624,18,5.6 89 993.7 4 0
17970789,2022-10-23 03:17:30.795042,18,5.4 89 993 3.7 0
17974389,2022-10-23 04:17:30.780449,18,5.2 87 992.3 3.4 0
17977989,2022-10-23 05:17:30.783112,18,4.2 92 992 3.1 0
17981589,2022-10-23 06:17:30.798119,18,3.6 95 991.5 3 0
17985189,2022-10-23 07:17:30.782707,18,3.2 97 991.1 2.8 0
17988789,2022-10-23 08:17:30.768265,18,3.5 97 990.9 3.1 0
17992390,2022-10-23 09:17:30.763593,18,4.4 94 990.6 3.6 0
17995990,2022-10-23 10:17:30.773162,18,5.2 93 989.8 4.3 0
17999590,2022-10-23 11:17:30.772177,18,5.4 94 989.7 4.5 0
18003190,2022-10-23 12:17:30.768876,18,5.7 94 989.2 4.9 0
18006790,2022-10-23 13:17:30.777384,18,5.6 96 988.7 5.1 0
18010389,2022-10-23 14:17:30.279011,18,5.6 99 988 5.4 0
18013990,2022-10-23 15:17:30.817055,18,5.5 100 987.5 5.5 0
18017590,2022-10-23 16:17:30.833094,18,5.5 100 987.1 5.5 0
18021190,2022-10-23 17:17:30.835350,18,5.8 100 986.7 5.8 0
18024790,2022-10-23 18:17:30.798854,18,5.9 100 986.2 5.9 0
18028390,2022-10-23 19:17:30.814680,18,6 100 986.1 6 0
18031990,2022-10-23 20:17:30.795563,18,6.2 100 985.6 6.2 0
18035590,2022-10-23 21:17:30.790707,18,6.2 100 985 6.2 0
18039190,2022-10-23 22:17:30.808652,18,6.4 100 984.7 6.4 0
18042790,2022-10-23 23:17:30.830204,18,6.5 100 984.4 6.5 0
18046390,2022-10-24 00:17:30.813552,18,6.1 100 984.2 6.1 0
18049990,2022-10-24 01:17:30.827185,18,5.9 100 984.3 5.9 0
18053590,2022-10-24 02:17:30.799932,18,5.8 100 984 5.8 0
18057191,2022-10-24 03:17:30.799163,18,5.8 100 984.2 5.8 0
18060791,2022-10-24 04:17:30.798104,18,5.6 98 984.1 5.3 0
18064391,2022-10-24 05:17:30.806674,18,5.2 98 984.2 5 0
18067991,2022-10-24 06:17:30.816361,18,5 100 984.7 5 0
18071591,2022-10-24 07:17:30.806557,18,5 100 985.2 5 0
18075191,2022-10-24 08:17:30.790052,18,5.2 100 985.9 5.2 0
18078791,2022-10-24 09:17:30.799710,18,5.7 97 986.3 5.3 0
18082391,2022-10-24 10:17:30.818759,18,6.3 91 986.6 5 0
18085991,2022-10-24 11:17:30.834129,18,6.2 93 987.1 5.2 0
18089591,2022-10-24 12:17:30.794957,18,5.1 100 987.9 5.1 0
18093191,2022-10-24 13:17:30.799323,18,5.8 85 988.4 3.6 0
18096789,2022-10-24 14:17:29.322836,18,6.1 79 988.4 2.9 0
18100390,2022-10-24 15:17:29.831039,18,6.2 64 988.9 0 0
18103990,2022-10-24 16:17:29.831288,18,6.2 62 989.5 -0.3 0
18107590,2022-10-24 17:17:29.806802,18,5.4 62 990.1 -1.2 0
18111190,2022-10-24 18:17:29.833141,18,3.6 71 991 -0.9 0
18114790,2022-10-24 19:17:29.845115,18,3.5 71 991.3 -1.1 0
18118390,2022-10-24 20:17:29.792347,18,2.4 77 992 -1 0
18121990,2022-10-24 21:17:29.824243,18,1.1 85 992.4 -1 0
18125590,2022-10-24 22:17:29.806755,18,0.2 88 992.8 -1.4 0
18129191,2022-10-24 23:17:29.823121,18,-0.2 92 993.1 -1.2 0
18132791,2022-10-25 00:17:29.805320,18,-0.7 96 993.4 -1.2 0
18136391,2022-10-25 01:17:29.792796,18,-1.2 99 993.9 -1.2 0
18139991,2022-10-25 02:17:29.801077,18,-0.9 100 994.1 -0.9 0
18143591,2022-10-25 03:17:29.813748,18,-1.1 100 994.2 -1.1 0
18147191,2022-10-25 04:17:29.814114,18,-0.8 97 994.6 -1.2 0
18150791,2022-10-25 05:17:29.800903,18,-1.6 100 994.8 -1.6 0
18154391,2022-10-25 06:17:29.795333,18,-2.4 100 994.8 -2.4 0
18157991,2022-10-25 07:17:29.808806,18,-2.5 100 995 -2.5 0
18161591,2022-10-25 08:17:29.844035,18,-1.9 100 995.2 -1.9 0
18165191,2022-10-25 09:17:29.807705,18,0.2 92 995.2 -0.7 0
18168791,2022-10-25 10:17:29.836302,18,3 77 995.6 -0.4 0
18172391,2022-10-25 11:17:29.813394,18,4.6 67 995.7 -0.7 0
18175991,2022-10-25 12:17:29.792855,18,5.7 60 995.8 -1.2 0
18179591,2022-10-25 13:17:29.828242,18,5.3 53 995.7 -3.1 0
18183191,2022-10-25 14:17:29.371380,18,4.9 58 995.7 -2.5 0
18186792,2022-10-25 15:17:29.891779,18,4.9 58 995.7 -2.4 0
18190392,2022-10-25 16:17:29.862990,18,3.1 67 995.8 -2.3 0
18193992,2022-10-25 17:17:29.871480,18,1.1 76 995.8 -2.5 0
18197592,2022-10-25 18:17:29.879166,18,0.7 89 995.9 -0.7 0
18201192,2022-10-25 19:17:29.897331,18,0.5 92 996.2 -0.6 0
18204792,2022-10-25 20:17:29.861471,18,0.6 91 996.3 -0.4 0
18208392,2022-10-25 21:17:29.888055,18,0.6 92 996.4 -0.4 0
18211992,2022-10-25 22:17:29.899663,18,-0.5 98 996.3 -0.7 0
18215592,2022-10-25 23:17:29.849382,18,0 97 996.3 -0.3 0
18219192,2022-10-26 00:17:29.871400,18,-1 100 996.3 -1 0
18222792,2022-10-26 01:17:29.850164,18,0.4 93 996.5 -0.4 0
18226392,2022-10-26 02:17:29.878480,18,0.6 91 996.7 -0.4 0
18229992,2022-10-26 03:17:29.870645,18,0.4 93 996.9 -0.5 0
18233592,2022-10-26 04:17:29.883759,18,-0.3 96 996.8 -0.7 0
18237192,2022-10-26 05:17:29.855965,18,-0.2 95 996.7 -0.7 0
18240792,2022-10-26 06:17:29.872268,18,-0.1 94 996.8 -0.7 0
18244392,2022-10-26 07:17:29.882588,18,0.1 92 996.6 -0.8 0
18247992,2022-10-26 08:17:29.855019,18,0.6 90 996.8 -0.6 0
18251592,2022-10-26 09:17:29.865145,18,1.5 87 996.9 -0.3 0
18255192,2022-10-26 10:17:28.898632,18,3.3 78 996.8 0 0
18258792,2022-10-26 11:17:29.400373,18,3.8 74 997 -0.1 0
18262393,2022-10-26 12:17:29.863775,18,4.8 71 997 0.1 0
18265993,2022-10-26 13:17:29.891113,18,4.6 73 996.9 0.2 0
18269592,2022-10-26 14:17:29.394193,18,5.1 71 996.8 0.4 0
18273193,2022-10-26 15:17:29.913455,18,5 69 996.6 -0.1 0
18276793,2022-10-26 16:17:29.925899,18,4.4 73 996.5 0.1 0
18280393,2022-10-26 17:17:29.917033,18,3.7 79 996.6 0.5 0
18283993,2022-10-26 18:17:29.918565,18,3.5 82 996.7 0.8 0
18287593,2022-10-26 19:17:29.932990,18,3.1 83 996.7 0.6 0
18291193,2022-10-26 20:17:29.914046,18,2.7 84 996.5 0.4 0
18294793,2022-10-26 21:17:29.936216,18,2.3 85 996.5 0.2 0
18298393,2022-10-26 22:17:29.935091,18,2.3 84 996.7 0 0
18301993,2022-10-26 23:17:29.947678,18,2.4 83 996.4 0 0
18305593,2022-10-27 00:17:29.930395,18,2.2 84 996.2 0 0
18309193,2022-10-27 01:17:29.929288,18,2 85 996.2 -0.2 0
18312794,2022-10-27 02:17:29.931611,18,1.4 88 996 -0.1 0
18316394,2022-10-27 03:17:29.918514,18,1.6 87 995.8 -0.2 0
18319994,2022-10-27 04:17:29.923039,18,1.5 87 995.6 -0.2 0
18323594,2022-10-27 05:17:29.919167,18,0.9 90 995.5 -0.3 0
18327194,2022-10-27 06:17:29.901940,18,1.4 89 995.5 0 0
18330794,2022-10-27 07:17:29.944654,18,1.7 89 995.7 0.1 0
18334394,2022-10-27 08:17:29.915786,18,1.9 90 995.9 0.4 0
18337994,2022-10-27 09:17:29.910537,18,2.5 91 996.2 1.3 0
18341594,2022-10-27 10:17:29.935936,18,3.1 89 996.7 1.5 0
18345194,2022-10-27 11:17:29.920136,18,4.3 83 996.6 1.7 0
18348794,2022-10-27 12:17:29.916989,18,5 82 996.7 2.3 0
18352394,2022-10-27 13:17:29.929008,18,6 80 996.8 2.8 0
18355994,2022-10-27 14:17:29.432069,18,5.3 82 997 2.6 0
18359594,2022-10-27 15:17:29.980343,18,5.1 84 997.2 2.8 0
18363194,2022-10-27 16:17:29.981890,18,4.4 88 997.6 2.7 0
18366794,2022-10-27 17:17:29.966019,18,3 95 998 2.3 0
18370394,2022-10-27 18:17:29.972863,18,1.7 100 998.1 1.7 0
18373994,2022-10-27 19:17:29.962497,18,2.4 100 998.4 2.4 0
18377594,2022-10-27 20:17:29.959477,18,1.6 100 998.6 1.6 0
18381194,2022-10-27 21:17:29.970266,18,1.7 100 998.9 1.7 0
18384795,2022-10-27 22:17:29.986050,18,3 100 999.1 3 0
18388395,2022-10-27 23:17:29.968407,18,3.1 100 999.2 3.1 0
18391995,2022-10-28 00:17:29.954939,18,3.1 100 999 3.1 0
18395595,2022-10-28 01:17:29.976379,18,2.8 100 998.8 2.8 0
18399195,2022-10-28 02:17:29.973289,18,3 100 999.2 3 0
18402795,2022-10-28 03:17:29.975017,18,3.2 100 999 3.2 0
18406395,2022-10-28 04:17:29.974783,18,3.8 96 999.1 3.4 0
18409995,2022-10-28 05:17:29.957151,18,3.7 97 998.8 3.3 0
18413595,2022-10-28 06:17:29.981306,18,4 97 998.9 3.6 0
18417195,2022-10-28 07:17:29.959089,18,3.7 100 998.6 3.7 0
18420795,2022-10-28 08:17:29.969470,18,4.2 100 998.6 4.2 0
18424395,2022-10-28 09:17:29.950351,18,4.5 100 998.6 4.5 0
18427995,2022-10-28 10:17:29.972979,18,5.1 100 998.4 5.1 0
18431595,2022-10-28 11:17:30.048500,18,6.2 98 998.4 6 0
18435195,2022-10-28 12:17:29.967844,18,6.9 97 998 6.5 0
18438795,2022-10-28 13:17:29.967288,18,8 93 997.4 7 0
18442395,2022-10-28 14:17:29.462348,18,8.2 93 997.1 7.2 0
18445995,2022-10-28 15:17:29.979363,18,8.8 91 996.7 7.4 0
18449596,2022-10-28 16:17:29.991130,18,8.7 92 996.4 7.5 0
18453196,2022-10-28 17:17:30.007455,18,8.5 94 996.2 7.7 0
18456796,2022-10-28 18:17:29.997723,18,8.1 100 996 8.1 0
18460396,2022-10-28 19:17:29.984950,18,8.1 100 995.9 8.1 0
18463996,2022-10-28 20:17:29.989287,18,8.4 100 995.3 8.4 0
18467596,2022-10-28 21:17:29.989345,18,8.4 100 995.1 8.4 0
18471196,2022-10-28 22:17:30.024099,18,8.5 100 995 8.4 0
18474796,2022-10-28 23:17:29.994037,18,8.7 100 994.6 8.7 0
18478396,2022-10-29 00:17:29.987900,18,8.8 100 993.9 8.8 0
18481996,2022-10-29 01:17:29.995176,18,8.8 100 993.6 8.8 0
18485596,2022-10-29 02:17:29.991033,18,8.9 100 993.2 8.9 0
18489196,2022-10-29 03:17:29.998633,18,9 100 993 9 0
18492796,2022-10-29 04:17:29.997013,18,9 100 992.4 8.9 0
18496396,2022-10-29 05:17:30.000612,18,8.5 100 991.9 8.5 0
18499996,2022-10-29 06:17:29.985275,18,8.9 100 991.4 8.9 0
18503596,2022-10-29 07:17:29.984969,18,9.1 100 990.7 9.1 0
18507196,2022-10-29 08:17:29.970420,18,9 100 990.1 9 0
18510796,2022-10-29 09:17:30.025346,18,9.4 99 989.6 9.3 0
18514397,2022-10-29 10:17:29.997012,18,9.6 98 988.9 9.3 0
18517997,2022-10-29 11:17:30.006149,18,9.3 100 988.2 9.3 0
18521597,2022-10-29 12:17:30.029127,18,9.4 100 987.1 9.4 0
18525197,2022-10-29 13:17:30.006081,18,9.6 99 986.4 9.5 0
18528796,2022-10-29 14:17:29.493968,18,9.9 98 985.6 9.6 0
18532397,2022-10-29 15:17:30.002478,18,9.9 96 984.9 9.5 0
18535997,2022-10-29 16:17:30.055026,18,9.7 98 984.2 9.5 0
18539597,2022-10-29 17:17:30.033819,18,9.6 99 983.4 9.5 0
18543197,2022-10-29 18:17:30.022620,18,9.7 99 982.4 9.6 0
18546797,2022-10-29 19:17:30.032855,18,9.7 99 981.6 9.6 0
18550397,2022-10-29 20:17:29.993329,18,9.6 100 980.7 9.6 0
18553997,2022-10-29 21:17:30.032319,18,9.5 100 979.7 9.5 0
18557597,2022-10-29 22:17:30.017967,18,9.6 100 979 9.6 0
18561197,2022-10-29 23:17:30.033688,18,9.7 100 977.8 9.7 0
18564797,2022-10-30 00:17:30.025925,18,9.8 100 976.5 9.8 0
18568397,2022-10-30 01:17:30.018507,18,9.9 100 975.7 9.9 0
18571997,2022-10-30 02:17:30.008283,18,10.5 100 975.1 10.5 0
18575598,2022-10-30 03:17:30.013843,18,10.9 100 974.4 10.9 0
18579198,2022-10-30 04:17:30.016739,18,11 100 973.9 11 0
18582798,2022-10-30 05:17:30.019184,18,11.1 97 973.6 10.7 0
18586398,2022-10-30 06:17:30.025307,18,10.6 92 973.8 9.4 0
18589998,2022-10-30 07:17:30.025545,18,9.8 93 973.9 8.7 0
18593598,2022-10-30 08:17:30.030378,18,9.2 92 973.8 8.1 0
18597198,2022-10-30 09:17:30.049909,18,9.1 84 974.4 6.6 0
18600798,2022-10-30 10:17:30.048233,18,8 73 974.7 3.5 0
18604398,2022-10-30 11:17:30.017709,18,7.7 72 974.4 3.2 0
18607998,2022-10-30 12:17:30.005565,18,7.5 73 974.1 3 0
18611598,2022-10-30 13:17:30.008416,18,7.8 75 973.7 3.6 0
18615198,2022-10-30 14:17:29.568650,18,5.8 83 974 3.2 0
18618798,2022-10-30 15:17:30.047716,18,5.5 77 973.9 1.9 0
18622398,2022-10-30 16:17:30.098851,18,2.3 96 974.8 1.8 0
18625998,2022-10-30 17:17:30.062415,18,2.2 93 974.9 1.3 0
18629598,2022-10-30 18:17:30.045219,18,1.7 99 975.5 1.7 0
18633198,2022-10-30 19:17:30.038912,18,1.5 91 976.3 0.3 0
18636798,2022-10-30 20:17:30.107414,18,1.1 91 976.1 -0.1 0
18640398,2022-10-30 21:17:30.039631,18,0.8 92 976 -0.2 0
18643998,2022-10-30 22:17:30.084296,18,0.6 86 976 -1.3 0
18647599,2022-10-30 23:17:30.059795,18,0.4 83 976 -2 0
18651199,2022-10-31 00:17:30.057261,18,0.2 79 975.9 -2.8 0
18654799,2022-10-31 01:17:30.044729,18,0.1 79 975.9 -2.9 0
18658399,2022-10-31 02:17:30.070396,18,-0.1 81 975.7 -2.5 0
18661999,2022-10-31 03:17:30.089812,18,0.1 79 975.1 -3 0
18665599,2022-10-31 04:17:30.049065,18,0.2 77 975 -3.1 0
18669199,2022-10-31 05:17:30.066799,18,-0.8 94 975.3 -1.5 0
18672799,2022-10-31 06:17:30.080274,18,-1 100 975.1 -1 0
18676399,2022-10-31 07:17:30.065674,18,-0.8 96 975.3 -1.2 0
18679999,2022-10-31 08:17:30.074080,18,-0.7 97 976.1 -1.1 0
18683599,2022-10-31 09:17:30.037123,18,-0.3 97 977.3 -0.6 0
18687199,2022-10-31 10:17:30.081764,18,0.5 98 978.7 0.3 0
18690799,2022-10-31 11:17:30.095038,18,1.4 92 980.1 0.3 0
18694399,2022-10-31 12:17:30.075879,18,1.8 86 981.3 -0.1 0
18697999,2022-10-31 13:17:30.078135,18,2.3 84 982.4 0 0
18701599,2022-10-31 14:17:29.564981,18,2.2 87 982.7 0.3 0
18705199,2022-10-31 15:17:30.072964,18,2.2 87 983.1 0.3 0
18708799,2022-10-31 16:17:30.094853,18,2.4 88 983.7 0.6 0
18712400,2022-10-31 17:17:30.058560,18,2.6 87 984.4 0.8 0
18716000,2022-10-31 18:17:30.081795,18,2.6 86 985.1 0.6 0
18719600,2022-10-31 19:17:30.082439,18,2.5 84 985.9 0.3 0
18723200,2022-10-31 20:17:30.052876,18,2.3 86 986.5 0.2 0
18726800,2022-10-31 21:17:30.073490,18,2 87 987.1 0.1 0
18730400,2022-10-31 22:17:30.071303,18,1.7 87 987.7 0 0
18734000,2022-10-31 23:17:30.047693,18,1.6 86 988.5 -0.4 0
